TIC,provenance,rotate?,prot,snr,power,mpower,func,gmag
125757128,Hyades,0.0,12.048192771084327,1426.1532273122648,0.1820343678146576,0.000127640119118,0.1994501356642055,10.855886
242991771,Hyades,1.0,2.6315789473684186,3669.8883081503955,0.60334414237576,0.00016607330452026665,0.03825142842805823,13.338667
14364519,Hyades,1.0,0.8032128514056218,1062.9215941763855,0.13416977353605863,0.00013297165877945,0.011657646308574101,15.043557
15816041,Hyades,1.0,0.5138746145940386,1347.355734998543,0.1711896895491632,0.00012833917656885,0.00730887561934945,14.501776
434239028,Hyades,1.0,2.958579881656802,1145.823068645441,0.38369109328502554,0.00033462001361965,0.034802943835155045,13.910441
435881860,Hyades,0.0,9.433962264150937,294.8147928379939,0.2221454602058228,0.0007535085267173,0.1702578801259931,11.770583
435882484,Hyades,1.0,3.7037037037037006,847.8401799831829,0.387301572375782,0.00045408695820765,0.05454945433867845,14.218251
17147557,Hyades,1.0,1.862197392923648,11204.41168192503,0.6546927619917678,5.970077381564425e-05,0.024668181599144197,9.168365
17150486,Hyades,1.0,2.3474178403755848,616.0901306413107,0.08503317856190334,0.00013907841191829998,0.02547632558245895,14.589073
17283750,Hyades,1.0,1.218026796589524,806.86045643917,0.11449939675289325,0.00014598431745905,0.0180191223731353,14.102385
17294045,Hyades,1.0,0.3258390355164546,342.39400069460294,0.05581353769115565,0.00016823310790695,0.0047008378027923,14.746433
17310668,Hyades,1.0,1.5479876160990698,1179.5548062706448,0.20610268938698134,0.00017673477927549998,0.02397883001950675,13.435896
17382700,Hyades,1.0,4.219409282700418,285.5269118903769,0.0791509670216712,0.0003482253909332,0.05867191642060986,15.451751
17382436,Hyades,1.0,0.6329113924050628,533.5770907493742,0.06369438155702385,0.00011966378481590001,0.00933122799331375,15.132381
17448232,Hyades,1.0,1.0548523206751046,893.3817614090727,0.1721508706465537,0.00021243603660135,0.01617503251238365,14.301552
17451153,Hyades,1.0,5.71428571428571,4097.739809392315,0.33875004967352146,0.00010712889537431443,0.0863169100503229,10.67892
17512898,Hyades,1.0,9.615384615384608,647.8980376794817,0.10870668560291841,0.00017241365013095,0.1150874460275276,14.238761
17518225,Hyades,0.0,11.363636363636356,3234.5477670993314,0.30373959443994614,0.00011999864861165465,0.1285947079042106,9.787395
17518112,Hyades,1.0,3.246753246753244,1304.7750728641265,0.25307760552313474,0.00021755696054830001,0.0593336850834575,12.942235
245790973,Hyades,0.0,4.716981132075468,4431.583283070639,0.3635000249551759,8.202486599852575e-05,0.0695312431489342,10.505475
456892137,Hyades,0.0,0.9041591320072324,10452.731508244759,0.8074163217311066,0.00010275494894361952,0.0130515077670235,13.074519
17560029,Hyades,1.0,1.538461538461537,8389.988460112852,0.8050500918902241,0.00011391855084305169,0.0226694473244031,12.25473
268143470,Hyades,1.0,8.064516129032253,144.95779519820118,0.01650096831839535,0.0001148942753929,0.139463822973766,12.055849
456892725,Hyades,1.0,7.246376811594198,1619.5030080501112,0.5608509696490107,0.0003463105451865,0.1252326300781747,11.554099
18310799,Hyades,1.0,6.3291139240506284,2133.408606886568,0.2045326663083078,9.3693128421437e-05,0.1081005402803524,10.853678
245800181,Hyades,1.0,12.048192771084327,759.7580110102875,0.1764743013136559,0.00023133603890300003,0.1627100516254035,11.965812
245820525,Hyades,1.0,1.2062726176115792,99.26179257180625,0.047980836678778,0.0004833766894152,0.0174688712974359,15.196015
268281788,Hyades,1.0,6.410256410256406,510.6378181139206,0.0596887712749562,0.00011537855908795,0.1016122790382828,14.66773
245830739,Hyades,1.0,1.6977928692699475,3260.3643036836365,0.4937849701948043,0.00015611571742115,0.0258701983584704,14.141921
397350435,Hyades,0.0,5.434782608695648,194.84052695095403,0.0433126990531938,0.00022257235161275,0.09406418550752756,13.744849
268397016,Hyades,1.0,0.763941940412528,1026.8808611786594,0.12849810728430072,0.00012542986007970001,0.01112139004375195,15.238331
245837275,Hyades,1.0,4.807692307692304,14937.761297267585,0.5597594869287366,4.877096987894718e-05,0.07016673924982256,9.15698
61259481,Hyades,1.0,1.4641288433382125,1931.4009761751868,0.264005332982006,0.0001367329992091,0.02154397833536555,14.972231
245861520,Hyades,0.0,6.597222222222218,42.42093513715536,0.0013930439564273,3.283859613003133e-05,0.2341185873476992,13.742438
245863402,Hyades,1.0,9.090909090909085,31407.25023902007,0.6439127638241291,2.1526444124437544e-05,0.18096471013047,9.416291
118448723,Hyades,1.0,1.4598540145985388,5253.480528294987,0.614859546430361,0.00012528165014037693,0.02140001164336945,10.571909
118524121,Hyades,1.0,0.8896797153024903,2216.5942428800545,0.27336211719090664,0.00012333081776274999,0.013128230865097599,13.837223
118524842,Hyades,1.0,1.552795031055899,8832.012654214155,0.6676882052586748,7.9673178748304e-05,0.02189489106911475,12.484824
125836954,Hyades,1.0,1.7035775127768298,301.9935996348468,0.03082241580671235,0.00010211858285065462,0.02560467407727165,15.67829
